midi_file_path,artist_name,song_title,sentiment,keywords,spotify_metadata,topics,prompt
archive-new\311\T_P_Combo.mid,311,T P Combo,-0.11262046485260768,"['late night radio players late night airwave invaders yeah', 'late night radio players late night airwave invaders yeah', 'funky 40 oz glass littered curbs soon', 'deep like ralston digs scotch botch', 'force late night radio1embed yeah', 'force late night radio', 'whole crew put ‘ em', 'whole crew put ‘ em', 'whole crew put ‘ em', 'whole crew put ‘ em']","{'energy': 0.968, 'acousticness': 0.0101, 'danceability': 0.586, 'instrumentalness': 0, 'liveness': 0.23, 'speechiness': 0.0678, 'loudness': -4.006, 'tempo': 101.59, 'time_signature': 4, 'valence': 0.653, 'genre': ['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'nu metal', 'pop rock', 'rap rock', 'reggae fusion'], 'popularity': 30}",get got call face back,"311's song 'T P Combo' has a negative tone and includes themes like late night radio players late night airwave invaders yeah, late night radio players late night airwave invaders yeah, funky 40 oz glass littered curbs soon and belongs to genres such as alternative metal, alternative rock with a tempo of around 101.59 BPM. The lyrics often reflect topics such as get got call face back"
archive-new\3T\I_Need_You.mid,3T,I Need You,0.28184315684315686,"['anyone could ever know', 'anyone could ever know', 'anyone could ever know', 'anyone could ever know', 'anyone could ever know', 'anyone could ever know', 'anyone could ever know', 'first one said much', 'feel inside though', 'need youembed oh']","{'energy': 0.276, 'acousticness': 0.898, 'danceability': 0.582, 'instrumentalness': 1.23e-05, 'liveness': 0.0916, 'speechiness': 0.0286, 'loudness': -11.57, 'tempo': 126.003, 'time_signature': 4, 'valence': 0.198, 'genre': ['boy band', 'contemporary r&b'], 'popularity': 42}",love like know say wanna,"3T's song 'I Need You' has a positive tone and includes themes like anyone could ever know, anyone could ever know, anyone could ever know and belongs to genres such as boy band, contemporary r&b with a tempo of around 126.003 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\3T\Why.mid,3T,Why,0.4145833333333333,"['springtime go away', 'springtime go away', 'springtime go away', 'winters come', 'winters come', 'winters come', 'winters come', 'wednesday come', 'wednesday come', 'wednesday come']","{'energy': 0.399, 'acousticness': 0.189, 'danceability': 0.637, 'instrumentalness': 3.29e-05, 'liveness': 0.42, 'speechiness': 0.037, 'loudness': -11.312, 'tempo': 75.319, 'time_signature': 4, 'valence': 0.148, 'genre': ['boy band', 'contemporary r&b'], 'popularity': 46}",love like know say wanna,"3T's song 'Why' has a positive tone and includes themes like springtime go away, springtime go away, springtime go away and belongs to genres such as boy band, contemporary r&b with a tempo of around 75.319 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\4_Non_Blondes\Whats_Up.mid,4 Non Blondes,Whats Up,0.1566774891774892,"['pray every single day', 'yeah yeah yeah', 'great big hill', 'great big hill', 'ooh ooh ooh', 'ooh ooh ooh', 'ooh ooh ooh', 'uh huh ooh', 'uh huh ooh', 'get real high']","{'energy': 0.564, 'acousticness': 0.161, 'danceability': 0.565, 'instrumentalness': 0, 'liveness': 0.114, 'speechiness': 0.0292, 'loudness': -10.044, 'tempo': 134.355, 'time_signature': 4, 'valence': 0.454, 'genre': ['new wave pop', 'pop rock'], 'popularity': 83}",get got call face back,"4 Non Blondes's song 'Whats Up' has a positive tone and includes themes like pray every single day, yeah yeah yeah, great big hill and belongs to genres such as new wave pop, pop rock with a tempo of around 134.355 BPM. The lyrics often reflect topics such as get got call face back"
archive-new\702\Where_My_Girls_At.mid,702,Where My Girls At,-0.13587962962962966,"['put one hand', 'put one hand', 'put one hand', 'put one hand', 'put one hand', 'put one hand', 'put one hand', 'put one hand', 'tryna take', 'tryna take']","{'energy': 0.725, 'acousticness': 0.0352, 'danceability': 0.705, 'instrumentalness': 0.0149, 'liveness': 0.194, 'speechiness': 0.0506, 'loudness': -7.435, 'tempo': 92.186, 'time_signature': 4, 'valence': 0.76, 'genre': ['contemporary r&b', 'girl group', 'hip pop', 'r&b', 'urban contemporary'], 'popularity': 65}",get got call face back,"702's song 'Where My Girls At' has a negative tone and includes themes like put one hand, put one hand, put one hand and belongs to genres such as contemporary r&b, girl group with a tempo of around 92.186 BPM. The lyrics often reflect topics such as get got call face back"
archive-new\808_State\Pacific_202.mid,808 State,Pacific 202,0.0,[],"{'energy': 0.894, 'acousticness': 0.00742, 'danceability': 0.543, 'instrumentalness': 0.387, 'liveness': 0.135, 'speechiness': 0.06, 'loudness': -7.743, 'tempo': 128.275, 'time_signature': 4, 'valence': 0.502, 'genre': ['acid house', 'classic house', 'intelligent dance music', 'madchester', 'rave', 'techno'], 'popularity': 43}",love like know say wanna,"808 State's song 'Pacific 202' has a neutral tone and belongs to genres such as acid house, classic house with a tempo of around 128.275 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\883\Andra_tutto_bene_58_.mid,883,Andra tutto bene 58 ,0.0,[],"{'energy': 0.846, 'acousticness': 0.00616, 'danceability': 0.77, 'instrumentalness': 0.00195, 'liveness': 0.364, 'speechiness': 0.0362, 'loudness': -6.717, 'tempo': 117.965, 'time_signature': 4, 'valence': 0.855, 'genre': ['italian adult pop'], 'popularity': 20}",love like know say wanna,883's song 'Andra tutto bene 58 ' has a neutral tone and belongs to genres such as italian adult pop with a tempo of around 117.965 BPM. The lyrics often reflect topics such as love like know say wanna
archive-new\883\Chiuditi_nel_cesso.mid,883,Chiuditi nel cesso,0.25833333333333336,"['non ti chiedi che cosa fai tu per far ritornare il sereno tu che guardi solo dentro al tuo guscio e poi il resto non lo caghi nemmeno', 'uomo nero ti prenderà chiuditi nel cesso porta dentro tutta la tua realtà però fallo adesso sennò prima', 'chiuditi nel cesso lì vedrai nessuno ti toccherà però fallo adesso sennò l', 'ogni sera tu guardi il telegiornale con aria schifata guarda te', 'che punto siamo la fine del mondo è arrivata', 'però fallo adesso', 'chiuditi nel cesso', 'poi qualcuno entreràembed', 'strofa 3', 'uoh']","{'energy': 0.906, 'acousticness': 0.022, 'danceability': 0.72, 'instrumentalness': 0, 'liveness': 0.112, 'speechiness': 0.029, 'loudness': -6.25, 'tempo': 124.015, 'time_signature': 4, 'valence': 0.818, 'genre': ['italian adult pop'], 'popularity': 25}",sex da la che de,"883's song 'Chiuditi nel cesso' has a positive tone and includes themes like non ti chiedi che cosa fai tu per far ritornare il sereno tu che guardi solo dentro al tuo guscio e poi il resto non lo caghi nemmeno, uomo nero ti prenderà chiuditi nel cesso porta dentro tutta la tua realtà però fallo adesso sennò prima, chiuditi nel cesso lì vedrai nessuno ti toccherà però fallo adesso sennò l and belongs to genres such as italian adult pop with a tempo of around 124.015 BPM. The lyrics often reflect topics such as sex da la che de"
archive-new\883\Con_un_deca.1.mid,883,Con un deca.1,0.0,[],"{'energy': 0.898, 'acousticness': 0.00105, 'danceability': 0.661, 'instrumentalness': 0, 'liveness': 0.215, 'speechiness': 0.0349, 'loudness': -7.451, 'tempo': 124.015, 'time_signature': 4, 'valence': 0.421, 'genre': ['italian adult pop'], 'popularity': 0}",love like know say wanna,883's song 'Con un deca.1' has a neutral tone and belongs to genres such as italian adult pop with a tempo of around 124.015 BPM. The lyrics often reflect topics such as love like know say wanna
archive-new\883\Con_un_deca.mid,883,Con un deca,0.0,[],"{'energy': 0.898, 'acousticness': 0.00105, 'danceability': 0.661, 'instrumentalness': 0, 'liveness': 0.215, 'speechiness': 0.0349, 'loudness': -7.451, 'tempo': 124.015, 'time_signature': 4, 'valence': 0.421, 'genre': ['italian adult pop'], 'popularity': 0}",love like know say wanna,883's song 'Con un deca' has a neutral tone and belongs to genres such as italian adult pop with a tempo of around 124.015 BPM. The lyrics often reflect topics such as love like know say wanna
archive-new\883\Dimmi_perche_remix_.mid,883,Dimmi perche remix ,0.0,[],"{'energy': 0.94, 'acousticness': 0.108, 'danceability': 0.722, 'instrumentalness': 0.00051, 'liveness': 0.109, 'speechiness': 0.0381, 'loudness': -5.317, 'tempo': 119.999, 'time_signature': 4, 'valence': 0.767, 'genre': ['italian adult pop'], 'popularity': 21}",love like know say wanna,883's song 'Dimmi perche remix ' has a neutral tone and belongs to genres such as italian adult pop with a tempo of around 119.999 BPM. The lyrics often reflect topics such as love like know say wanna
archive-new\883\Gli_anni_96_.mid,883,Gli anni 96 ,0.0,[],"{'energy': 0.666, 'acousticness': 0.00531, 'danceability': 0.467, 'instrumentalness': 1.67e-06, 'liveness': 0.0998, 'speechiness': 0.0286, 'loudness': -6.144, 'tempo': 144.059, 'time_signature': 4, 'valence': 0.456, 'genre': ['italian adult pop'], 'popularity': 25}",love like know say wanna,883's song 'Gli anni 96 ' has a neutral tone and belongs to genres such as italian adult pop with a tempo of around 144.059 BPM. The lyrics often reflect topics such as love like know say wanna
archive-new\883\Grazie_mille.mid,883,Grazie mille,0.0,[],"{'energy': 0.878, 'acousticness': 0.0264, 'danceability': 0.541, 'instrumentalness': 0, 'liveness': 0.406, 'speechiness': 0.0393, 'loudness': -7.083, 'tempo': 106.087, 'time_signature': 4, 'valence': 0.545, 'genre': ['italian adult pop'], 'popularity': 44}",love like know say wanna,883's song 'Grazie mille' has a neutral tone and belongs to genres such as italian adult pop with a tempo of around 106.087 BPM. The lyrics often reflect topics such as love like know say wanna
archive-new\883\Hanno_ucciso_luomo_ragno.2.mid,883,Hanno ucciso luomo ragno.2,0.0,"['uomo ragno chi sia stato non si sa forse quelli della mala', 'uomo ragno chi sia stato non si sa forse quelli della mala', 'uomo ragno non si sa neanche il perché avrà fatto qualche sgarro', 'uomo ragno non si sa neanche il perché avrà fatto qualche sgarro', 'forse la pubblicità hanno ucciso l', 'forse la pubblicità hanno ucciso l', 'qualche industria di caffèembed', 'qualche industria di caffè', 'hanno ucciso l', 'hanno ucciso l']","{'energy': 0.942, 'acousticness': 0.0987, 'danceability': 0.664, 'instrumentalness': 0, 'liveness': 0.21, 'speechiness': 0.0857, 'loudness': -4.937, 'tempo': 119.993, 'time_signature': 4, 'valence': 0.66, 'genre': ['italian adult pop'], 'popularity': 36}",sex da la che de,"883's song 'Hanno ucciso luomo ragno.2' has a neutral tone and includes themes like uomo ragno chi sia stato non si sa forse quelli della mala, uomo ragno chi sia stato non si sa forse quelli della mala, uomo ragno non si sa neanche il perché avrà fatto qualche sgarro and belongs to genres such as italian adult pop with a tempo of around 119.993 BPM. The lyrics often reflect topics such as sex da la che de"
archive-new\883\Hanno_ucciso_luomo_ragno.mid,883,Hanno ucciso luomo ragno,0.0,"['uomo ragno chi sia stato non si sa forse quelli della mala', 'uomo ragno chi sia stato non si sa forse quelli della mala', 'uomo ragno non si sa neanche il perché avrà fatto qualche sgarro', 'uomo ragno non si sa neanche il perché avrà fatto qualche sgarro', 'forse la pubblicità hanno ucciso l', 'forse la pubblicità hanno ucciso l', 'qualche industria di caffèembed', 'qualche industria di caffè', 'hanno ucciso l', 'hanno ucciso l']","{'energy': 0.96, 'acousticness': 0.0338, 'danceability': 0.629, 'instrumentalness': 0, 'liveness': 0.649, 'speechiness': 0.0431, 'loudness': -5.769, 'tempo': 119.971, 'time_signature': 4, 'valence': 0.696, 'genre': ['italian adult pop'], 'popularity': 57}",sex da la che de,"883's song 'Hanno ucciso luomo ragno' has a neutral tone and includes themes like uomo ragno chi sia stato non si sa forse quelli della mala, uomo ragno chi sia stato non si sa forse quelli della mala, uomo ragno non si sa neanche il perché avrà fatto qualche sgarro and belongs to genres such as italian adult pop with a tempo of around 119.971 BPM. The lyrics often reflect topics such as sex da la che de"
archive-new\883\Innamorare_tanto.mid,883,Innamorare tanto,0.0,[],"{'energy': 0.935, 'acousticness': 0.0738, 'danceability': 0.57, 'instrumentalness': 0, 'liveness': 0.4, 'speechiness': 0.0457, 'loudness': -5.769, 'tempo': 127.982, 'time_signature': 4, 'valence': 0.709, 'genre': ['italian adult pop'], 'popularity': 36}",love like know say wanna,883's song 'Innamorare tanto' has a neutral tone and belongs to genres such as italian adult pop with a tempo of around 127.982 BPM. The lyrics often reflect topics such as love like know say wanna
archive-new\883\Io_ci_saro.mid,883,Io ci saro,0.0,[],"{'energy': 0.687, 'acousticness': 0.167, 'danceability': 0.484, 'instrumentalness': 0, 'liveness': 0.199, 'speechiness': 0.0267, 'loudness': -5.714, 'tempo': 160.042, 'time_signature': 4, 'valence': 0.573, 'genre': ['italian adult pop'], 'popularity': 0}",love like know say wanna,883's song 'Io ci saro' has a neutral tone and belongs to genres such as italian adult pop with a tempo of around 160.042 BPM. The lyrics often reflect topics such as love like know say wanna
archive-new\883\La_dura_legge_del_gol.mid,883,La dura legge del gol,0.0,[],"{'energy': 0.761, 'acousticness': 0.0683, 'danceability': 0.564, 'instrumentalness': 0, 'liveness': 0.205, 'speechiness': 0.0269, 'loudness': -6.777, 'tempo': 152.052, 'time_signature': 4, 'valence': 0.444, 'genre': ['italian adult pop'], 'popularity': 51}",love like know say wanna,883's song 'La dura legge del gol' has a neutral tone and belongs to genres such as italian adult pop with a tempo of around 152.052 BPM. The lyrics often reflect topics such as love like know say wanna
archive-new\883\La_regola_dellamico.mid,883,La regola dellamico,0.0,[],"{'energy': 0.943, 'acousticness': 0.335, 'danceability': 0.739, 'instrumentalness': 0, 'liveness': 0.107, 'speechiness': 0.0456, 'loudness': -6.422, 'tempo': 129.005, 'time_signature': 4, 'valence': 0.766, 'genre': ['italian adult pop'], 'popularity': 49}",love like know say wanna,883's song 'La regola dellamico' has a neutral tone and belongs to genres such as italian adult pop with a tempo of around 129.005 BPM. The lyrics often reflect topics such as love like know say wanna
archive-new\883\Le_luci_di_Natale.mid,883,Le luci di Natale,0.0,[],"{'energy': 0.749, 'acousticness': 0.0784, 'danceability': 0.589, 'instrumentalness': 0, 'liveness': 0.115, 'speechiness': 0.0296, 'loudness': -8.107, 'tempo': 140.074, 'time_signature': 4, 'valence': 0.667, 'genre': ['italian adult pop'], 'popularity': 1}",love like know say wanna,883's song 'Le luci di Natale' has a neutral tone and belongs to genres such as italian adult pop with a tempo of around 140.074 BPM. The lyrics often reflect topics such as love like know say wanna
archive-new\883\Nella_notte.mid,883,Nella notte,0.0,[],"{'energy': 0.924, 'acousticness': 0.0282, 'danceability': 0.725, 'instrumentalness': 1.5e-05, 'liveness': 0.0934, 'speechiness': 0.041, 'loudness': -7.201, 'tempo': 113.955, 'time_signature': 4, 'valence': 0.777, 'genre': ['italian adult pop'], 'popularity': 38}",love like know say wanna,883's song 'Nella notte' has a neutral tone and belongs to genres such as italian adult pop with a tempo of around 113.955 BPM. The lyrics often reflect topics such as love like know say wanna
archive-new\883\Nella_notte_Molella_remix_.mid,883,Nella notte Molella remix ,0.0,[],"{'energy': 0.894, 'acousticness': 0.00221, 'danceability': 0.69, 'instrumentalness': 0.0188, 'liveness': 0.322, 'speechiness': 0.0299, 'loudness': -7.323, 'tempo': 129.83, 'time_signature': 4, 'valence': 0.726, 'genre': ['italian adult pop'], 'popularity': 29}",love like know say wanna,883's song 'Nella notte Molella remix ' has a neutral tone and belongs to genres such as italian adult pop with a tempo of around 129.83 BPM. The lyrics often reflect topics such as love like know say wanna
archive-new\883\Nessun_rimpianto.mid,883,Nessun rimpianto,0.0,[],"{'energy': 0.59, 'acousticness': 0.439, 'danceability': 0.612, 'instrumentalness': 0, 'liveness': 0.339, 'speechiness': 0.023, 'loudness': -5.854, 'tempo': 77.021, 'time_signature': 4, 'valence': 0.418, 'genre': ['italian adult pop'], 'popularity': 57}",love like know say wanna,883's song 'Nessun rimpianto' has a neutral tone and belongs to genres such as italian adult pop with a tempo of around 77.021 BPM. The lyrics often reflect topics such as love like know say wanna
